,chr,start,end,strand_1,five_prime,three_prime,clusterID_5p,clusterID_3p,start_match,end_match,start_diff,end_diff,fivep_diff,threep_diff,strand,verdict,gene,ensemblID,transcripts,constitutive.score,numTags,tags,relStart,relEnd,relStartTag,relEndTag,relStartTagClass,relEndTagClass,relStartTagAlt,relEndTagAlt,startClass,endClass,startDistance,endDistance,numTags_skipping,tags_skipping,curTag_skipping,relStartExon_skipping,relEndExon_skipping
1280,chr21,43024947,43028701,+,43024947,43028701,clu_2014,clu_2035,43024947,43028701,0,0,0,0,+,annotated,PKNOX1,ENSG00000160216.19,ENST00000291547.9+ENST00000432907.6,1.0,1,basic|appris_principal_1|CCDS,9.0,9.0,basic|appris_principal_1|CCDS,basic|appris_principal_1|CCDS,appris_principal_1,appris_principal_1,,,main,main,0.0,0.0,1,basic|appris_principal_1|CCDS,basic|appris_principal_1|CCDS,9.0,9.0
1344,chr21,42974664,43004325,+,42974664,43004325,clu_1999,clu_2023,42974664,43004325,0,0,0,0,+,annotated,PKNOX1,ENSG00000156265.15,ENST00000291547.9+ENST00000432907.6,1.0,1,basic|appris_principal_1|CCDS,1.0,1.0,basic|appris_principal_1|CCDS,basic|appris_principal_1|CCDS,appris_principal_1,appris_principal_1,,,main,main,0.0,0.0,1,basic|appris_principal_1|CCDS,basic|appris_principal_1|CCDS,1.0,1.0
1723,chr21,43000954,43004325,+,43000954,43004325,clu_2003,clu_2023,43004432,43004325,-3478,0,-3478,0,+,cryptic_fiveprime,PKNOX1,ENSG00000159086.15,.,,1,basic|appris_principal_1|CCDS,2.0,1.0,basic|appris_principal_1|CCDS,basic|appris_principal_1|CCDS,appris_principal_1,appris_principal_1,,,not_main_5_prime,main,-3478.0,0.0,1,basic|appris_principal_1|CCDS,basic|appris_principal_1|CCDS,2.0,1.0
1737,chr21,43004432,43007490,+,43004432,43007490,clu_2004,clu_2024,43004432,43007490,0,0,0,0,+,annotated,PKNOX1,ENSG00000183527.11,ENST00000291547.9+ENST00000432907.6,1.0,1,basic|appris_principal_1|CCDS,2.0,2.0,basic|appris_principal_1|CCDS,basic|appris_principal_1|CCDS,appris_principal_1,appris_principal_1,,,main,main,0.0,0.0,1,basic|appris_principal_1|CCDS,basic|appris_principal_1|CCDS,2.0,2.0
1888,chr21,43018230,43021302,+,43018230,43021302,clu_2010,clu_2030,43018230,43021302,0,0,0,0,+,annotated,PKNOX1,ENSG00000185437.13,ENST00000291547.9+ENST00000432907.6,1.0,1,basic|appris_principal_1|CCDS,7.0,7.0,basic|appris_principal_1|CCDS,basic|appris_principal_1|CCDS,appris_principal_1,appris_principal_1,,,main,main,0.0,0.0,1,basic|appris_principal_1|CCDS,basic|appris_principal_1|CCDS,7.0,7.0
1894,chr21,43010224,43013067,+,43010224,43013067,clu_2006,clu_2027,43010224,43013067,0,0,0,0,+,annotated,PKNOX1,ENSG00000184787.19,ENST00000291547.9,1.0,1,basic|appris_principal_1|CCDS,4.0,4.0,basic|appris_principal_1|CCDS,basic|appris_principal_1|CCDS,appris_principal_1,appris_principal_1,,,main,main,0.0,0.0,1,basic|appris_principal_1|CCDS,basic|appris_principal_1|CCDS,4.0,4.0
1906,chr21,43028874,43042946,+,43028874,43042946,clu_2015,clu_2037,43028874,43053861,0,-10915,0,-10915,+,cryptic_threeprime,PKNOX1,ENSG00000142168.14,.,0.0,1,basic|appris_principal_1|CCDS,10.0,10.0,basic|appris_principal_1|CCDS,basic|appris_principal_1|CCDS,appris_principal_1,appris_principal_1,,,main,not_main_3_prime,0.0,13057.0,1,basic|appris_principal_1|CCDS,basic|appris_principal_1|CCDS,10.0,10.0
1998,chr21,43010224,43013046,+,43010224,43013046,clu_2006,clu_2026,43010224,43013067,0,-21,0,-21,+,cryptic_threeprime,PKNOX1,ENSG00000184787.19,.,0.0,1,basic|appris_principal_1|CCDS,4.0,4.0,basic|appris_principal_1|CCDS,basic|appris_principal_1|CCDS,appris_principal_1,appris_principal_1,,,main,not_main_3_prime,0.0,-21.0,1,basic|appris_principal_1|CCDS,basic|appris_principal_1|CCDS,4.0,4.0
12,chr21,45181547,45182584,+,45181547,45182584,clu_2484,clu_2500,45180444,45182584,1103,0,1103,0,+,cryptic_fiveprime,ADARB1,ENSG00000159140.20,.,,1,basic|MANE_Select|appris_principal_1|CCDS,5.0,5.0,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,appris_principal_1,appris_principal_1,,,not_main_5_prime,main,1103.0,0.0,1,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,5.0,5.0
199,chr21,45171684,45175729,+,45171684,45175729,clu_2481,clu_2497,45171684,45175729,0,0,0,0,+,annotated,ADARB1,ENSG00000156256.15,ENST00000348831.9+ENST00000360697.4+ENST00000389863.8+ENST00000437626.5+ENST00000629643.2,1.0,1,basic|MANE_Select|appris_principal_1|CCDS,3.0,3.0,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,appris_principal_1,appris_principal_1,,,main,main,0.0,0.0,1,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,3.0,3.0
247,chr21,45182753,45183361,+,45182753,45183361,clu_2485,clu_2501,45182753,45183361,0,0,0,0,+,annotated,ADARB1,ENSG00000160190.14,ENST00000348831.9+ENST00000360697.4+ENST00000389863.8+ENST00000437626.5+ENST00000629643.2,1.0,1,basic|MANE_Select|appris_principal_1|CCDS,6.0,6.0,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,appris_principal_1,appris_principal_1,,,main,main,0.0,0.0,1,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,6.0,6.0
304,chr21,45176664,45180329,+,45176664,45180329,clu_2482,clu_2498,45176664,45180329,0,0,0,0,+,annotated,ADARB1,ENSG00000197381.16,ENST00000348831.9+ENST00000360697.4+ENST00000389863.8+ENST00000437626.5+ENST00000629643.2,1.0,1,basic|MANE_Select|appris_principal_1|CCDS,4.0,4.0,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,appris_principal_1,appris_principal_1,,,main,main,0.0,0.0,1,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,4.0,4.0
356,chr21,45223577,45225546,+,45223577,45225546,clu_2496,clu_2510,45223577,45225546,0,0,0,0,+,annotated,ADARB1,ENSG00000215424.10,ENST00000437626.5+ENST00000629643.2,1.0,1,basic|MANE_Select|appris_principal_1|CCDS,10.0,10.0,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,appris_principal_1,appris_principal_1,,,not_main_5_prime,not_main_3_prime,2563.0,3529.0,1,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,10.0,10.0
501,chr21,45207388,45220835,+,45207388,45220835,clu_2490,clu_2506,45204736,45220835,2652,0,2652,0,+,cryptic_fiveprime,ADARB1,ENSG00000183486.13,.,,1,basic|MANE_Select|appris_principal_1|CCDS,9.0,9.0,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,appris_principal_1,appris_principal_1,,,not_main_5_prime,main,2652.0,0.0,1,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,9.0,9.0
672,chr21,45183510,45184922,+,45183510,45184922,clu_2486,clu_2503,45183510,45184922,0,0,0,0,+,annotated,ADARB1,ENSG00000278932.4,ENST00000348831.9+ENST00000360697.4+ENST00000389863.8+ENST00000437626.5+ENST00000629643.2,1.0,1,basic|MANE_Select|appris_principal_1|CCDS,7.0,7.0,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,appris_principal_1,appris_principal_1,,,main,main,0.0,0.0,1,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,7.0,7.0
694,chr21,45128573,45171609,+,45128573,45171609,clu_2478,clu_2496,45128573,45171609,0,0,0,0,+,annotated,ADARB1,ENSG00000160299.17,ENST00000348831.9+ENST00000389863.8+ENST00000437626.5,1.0,1,basic|MANE_Select|appris_principal_1|CCDS,2.0,2.0,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,appris_principal_1,appris_principal_1,,,main,main,0.0,0.0,1,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,2.0,2.0
783,chr21,45134832,45137080,+,45134832,45137080,clu_2479,clu_2494,45134832,45144630,0,-7550,0,-7550,+,cryptic_threeprime,ADARB1,ENSG00000157540.21,.,0.0,1,basic|MANE_Select|appris_principal_1|CCDS,2.0,1.0,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,appris_principal_1,appris_principal_1,,,not_main_5_prime,not_main_3_prime,6259.0,8679.0,1,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,2.0,1.0
993,chr21,45180444,45181479,+,45180444,45181479,clu_2483,clu_2499,45180444,45182584,0,-1105,0,-1105,+,cryptic_threeprime,ADARB1,ENSG00000160199.14,.,0.0,1,basic|MANE_Select|appris_principal_1|CCDS,5.0,5.0,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,appris_principal_1,appris_principal_1,,,main,not_main_3_prime,0.0,-1105.0,1,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,5.0,5.0
1044,chr21,45204736,45207296,+,45204736,45207296,clu_2489,clu_2505,45204736,45204554,0,2742,0,2742,+,cryptic_threeprime,ADARB1,ENSG00000185437.13,.,0.0,1,basic|MANE_Select|appris_principal_1|CCDS,9.0,8.0,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,appris_principal_1,appris_principal_1,,,main,not_main_3_prime,0.0,2742.0,1,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,9.0,8.0
1059,chr21,45073903,45113595,+,45073903,45113595,clu_2473,clu_2488,45074793,45128401,-890,-14806,-890,-14806,+,cryptic_unanchored,ADARB1,ENSG00000159259.8,,1.0,1,basic|MANE_Select|appris_principal_1|CCDS,1.0,1.0,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,appris_principal_1,appris_principal_1,,,not_main_5_prime,not_main_3_prime,-890.0,-14806.0,1,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,1.0,1.0
1063,chr21,45180444,45182584,+,45180444,45182584,clu_2483,clu_2500,45180444,45182584,0,0,0,0,+,annotated,ADARB1,ENSG00000154727.10,ENST00000348831.9+ENST00000360697.4+ENST00000389863.8+ENST00000437626.5+ENST00000629643.2,1.0,1,basic|MANE_Select|appris_principal_1|CCDS,5.0,5.0,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,appris_principal_1,appris_principal_1,,,main,main,0.0,0.0,1,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,5.0,5.0
1118,chr21,45220970,45222017,+,45220970,45222017,clu_2491,clu_2507,45221014,45222017,-44,0,-44,0,+,cryptic_fiveprime,ADARB1,ENSG00000183570.16,.,,1,basic|MANE_Select|appris_principal_1|CCDS,10.0,10.0,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,appris_principal_1,appris_principal_1,,,not_main_5_prime,main,-44.0,0.0,1,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,10.0,10.0
1152,chr21,45073903,45128401,+,45073903,45128401,clu_2473,clu_2492,45074793,45128401,-890,0,-890,0,+,cryptic_fiveprime,ADARB1,ENSG00000182670.13,.,0.0,1,basic|MANE_Select|appris_principal_1|CCDS,1.0,1.0,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,appris_principal_1,appris_principal_1,,,not_main_5_prime,main,-890.0,0.0,1,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,1.0,1.0
1167,chr21,45224110,45225546,+,45224110,45225546,clu_2497,clu_2510,45223577,45225546,533,0,533,0,+,cryptic_fiveprime,ADARB1,ENSG00000156256.15,.,,1,basic|MANE_Select|appris_principal_1|CCDS,10.0,10.0,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,appris_principal_1,appris_principal_1,,,not_main_5_prime,not_main_3_prime,3096.0,3529.0,1,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,10.0,10.0
1217,chr21,45204736,45220835,+,45204736,45220835,clu_2489,clu_2506,45204736,45220835,0,0,0,0,+,annotated,ADARB1,ENSG00000183844.16,ENST00000348831.9+ENST00000360697.4+ENST00000389863.8+ENST00000437626.5+ENST00000629643.2,1.0,1,basic|MANE_Select|appris_principal_1|CCDS,9.0,9.0,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,appris_principal_1,appris_principal_1,,,main,main,0.0,0.0,1,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,9.0,9.0
1228,chr21,45184593,45184922,+,45184593,45184922,clu_2487,clu_2503,45184593,45184922,0,0,0,0,+,annotated,ADARB1,ENSG00000160256.13,ENST00000360697.4+ENST00000389863.8+ENST00000437626.5,1.0,1,basic|MANE_Select|appris_principal_1|CCDS,8.0,7.0,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,appris_principal_1,appris_principal_1,,,not_main_5_prime,main,-498.0,0.0,1,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,8.0,7.0
1253,chr21,45183510,45184473,+,45183510,45184473,clu_2486,clu_2502,45183510,45184473,0,0,0,0,+,annotated,ADARB1,ENSG00000160216.19,ENST00000360697.4+ENST00000389863.8+ENST00000437626.5,0.6,1,basic|MANE_Select|appris_principal_1|CCDS,7.0,7.0,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,appris_principal_1,appris_principal_1,,,main,not_main_3_prime,0.0,-449.0,1,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,7.0,7.0
1301,chr21,45120959,45128401,+,45120959,45128401,clu_2477,clu_2492,45128573,45128401,-7614,0,-7614,0,+,cryptic_fiveprime,ADARB1,ENSG00000205726.15,.,,1,basic|MANE_Select|appris_principal_1|CCDS,2.0,1.0,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,appris_principal_1,appris_principal_1,,,not_main_5_prime,main,-7614.0,0.0,1,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,2.0,1.0
1512,chr21,45222107,45225546,+,45222107,45225546,clu_2494,clu_2510,45222107,45225546,0,0,0,0,+,annotated,ADARB1,ENSG00000160201.11,ENST00000389863.8,1.0,1,basic|MANE_Select|appris_principal_1|CCDS,10.0,10.0,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,appris_principal_1,appris_principal_1,,,not_main_5_prime,not_main_3_prime,1093.0,3529.0,1,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,10.0,10.0
1537,chr21,45152708,45171609,+,45152708,45171609,clu_2480,clu_2496,45134832,45171609,17876,0,17876,0,+,cryptic_fiveprime,ADARB1,ENSG00000142188.17,.,,1,basic|MANE_Select|appris_principal_1|CCDS,3.0,2.0,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,appris_principal_1,appris_principal_1,,,not_main_5_prime,main,-18976.0,0.0,1,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,3.0,2.0
1549,chr21,45185091,45204554,+,45185091,45204554,clu_2488,clu_2504,45185091,45204554,0,0,0,0,+,annotated,ADARB1,ENSG00000156253.7,ENST00000348831.9+ENST00000360697.4+ENST00000389863.8+ENST00000437626.5+ENST00000629643.2,1.0,1,basic|MANE_Select|appris_principal_1|CCDS,8.0,8.0,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,appris_principal_1,appris_principal_1,,,main,main,0.0,0.0,1,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,8.0,8.0
1594,chr21,45222280,45225546,+,45222280,45225546,clu_2495,clu_2510,45222107,45225546,173,0,173,0,+,cryptic_fiveprime,ADARB1,ENSG00000156261.13,.,,1,basic|MANE_Select|appris_principal_1|CCDS,10.0,10.0,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,appris_principal_1,appris_principal_1,,,not_main_5_prime,not_main_3_prime,1266.0,3529.0,1,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,10.0,10.0
1608,chr21,45134832,45144630,+,45134832,45144630,clu_2479,clu_2495,45134832,45144630,0,0,0,0,+,annotated,ADARB1,ENSG00000155313.15,ENST00000611195.1,1.0,1,basic|MANE_Select|appris_principal_1|CCDS,2.0,1.0,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,appris_principal_1,appris_principal_1,,,not_main_5_prime,not_main_3_prime,6259.0,16229.0,1,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,2.0,1.0
1728,chr21,45221014,45222017,+,45221014,45222017,clu_2492,clu_2507,45221014,45222017,0,0,0,0,+,annotated,ADARB1,ENSG00000198862.14,ENST00000348831.9+ENST00000360697.4+ENST00000389863.8+ENST00000437626.5+ENST00000629643.2,1.0,1,basic|MANE_Select|appris_principal_1|CCDS,10.0,10.0,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,appris_principal_1,appris_principal_1,,,main,main,0.0,0.0,1,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,10.0,10.0
1824,chr21,45222104,45225546,+,45222104,45225546,clu_2493,clu_2510,45222107,45225546,-3,0,-3,0,+,cryptic_fiveprime,ADARB1,ENSG00000159131.17,.,,1,basic|MANE_Select|appris_principal_1|CCDS,10.0,10.0,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,appris_principal_1,appris_principal_1,,,not_main_5_prime,not_main_3_prime,1090.0,3529.0,1,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,10.0,10.0
1846,chr21,45128573,45134714,+,45128573,45134714,clu_2478,clu_2493,45128573,45128401,0,6313,0,6313,+,cryptic_threeprime,ADARB1,ENSG00000156256.15,.,0.0,1,basic|MANE_Select|appris_principal_1|CCDS,2.0,1.0,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,appris_principal_1,appris_principal_1,,,main,not_main_3_prime,0.0,6313.0,1,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,2.0,1.0
1995,chr21,45171684,45180329,+,45171684,45180329,clu_2481,clu_2498,45171684,45180329,0,0,0,0,+,novel annotated pair,ADARB1,ENSG00000156256.15,ENST00000348831.9+ENST00000360697.4+ENST00000389863.8+ENST00000437626.5+ENST00000629643.2,1.0,1,basic|MANE_Select|appris_principal_1|CCDS,3.0,4.0,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,appris_principal_1,appris_principal_1,,,main,main,0.0,0.0,1,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,3.0,4.0
204,chr21,46229266,46240836,+,46229266,46240836,clu_2686,clu_2696,46229266,46240836,0,0,0,0,+,annotated,MCM3AP-AS1,ENSG00000182362.14,ENST00000656253.1,0.2,0,,,,,,,,,,,,,,0,,,,
403,chr21,46241019,46249585,+,46241019,46249585,clu_2696,clu_2709,46241019,46249585,0,0,0,0,+,annotated,MCM3AP-AS1,ENSG00000160185.15,ENST00000414659.5+ENST00000656253.1+ENST00000662666.1+ENST00000669476.1,0.8,0,,,,,,,,,,,,,,0,,,,
461,chr21,46229266,46240833,+,46229266,46240833,clu_2686,clu_2695,46229266,46240833,0,0,0,0,+,novel annotated pair,MCM3AP-AS1,ENSG00000182362.14,ENST00000414659.5+ENST00000432735.5+ENST00000664725.1+ENST00000669476.1,0.8,0,,,,,,,,,,,,,,0,,,,
498,chr21,46229266,46234475,+,46229266,46234475,clu_2686,clu_2685,46229266,46236223,0,-1748,0,-1748,+,cryptic_threeprime,MCM3AP-AS1,ENSG00000156265.15,.,0.0,0,,,,,,,,,,,,,,0,,,,
591,chr21,46241019,46241774,+,46241019,46241774,clu_2696,clu_2699,46241019,46240836,0,938,0,938,+,cryptic_threeprime,MCM3AP-AS1,ENSG00000142185.16,.,0.0,0,,,,,,,,,,,,,,0,,,,
613,chr21,46230527,46240833,+,46230527,46240833,clu_2689,clu_2695,46230527,46240833,0,0,0,0,+,annotated,MCM3AP-AS1,ENSG00000159110.19,ENST00000414659.5,1.0,0,,,,,,,,,,,,,,0,,,,
679,chr21,46241019,46251548,+,46241019,46251548,clu_2696,clu_2712,46241019,46251528,0,20,0,20,+,cryptic_threeprime,MCM3AP-AS1,ENSG00000160185.15,.,0.0,0,,,,,,,,,,,,,,0,,,,
683,chr21,46241017,46249585,+,46241017,46249585,clu_2695,clu_2709,46241017,46249585,0,0,0,0,,unknown_strand,MCM3AP-AS1,ENSG00000155313.15,.,,0,,,,,,,,,,,,,,0,,,,
864,chr21,46236331,46240836,+,46236331,46240836,clu_2691,clu_2696,46236326,46240836,5,0,5,0,+,cryptic_fiveprime,MCM3AP-AS1,ENSG00000160214.12,.,,0,,,,,,,,,,,,,,0,,,,
936,chr21,46229363,46240833,+,46229363,46240833,clu_2687,clu_2695,46229363,46240833,0,0,0,0,+,annotated,MCM3AP-AS1,ENSG00000141959.17,ENST00000662666.1,1.0,0,,,,,,,,,,,,,,0,,,,
952,chr21,46230527,46240836,+,46230527,46240836,clu_2689,clu_2696,46230527,46240836,0,0,0,0,+,novel annotated pair,MCM3AP-AS1,ENSG00000160190.14,.,0.0,0,,,,,,,,,,,,,,0,,,,
1121,chr21,46236326,46240833,+,46236326,46240833,clu_2690,clu_2695,46236326,46240833,0,0,0,0,+,annotated,MCM3AP-AS1,ENSG00000160299.17,ENST00000432735.5+ENST00000664725.1+ENST00000669476.1,1.0,0,,,,,,,,,,,,,,0,,,,
1171,chr21,46229363,46240836,+,46229363,46240836,clu_2687,clu_2696,46229363,46240836,0,0,0,0,+,novel annotated pair,MCM3AP-AS1,ENSG00000159259.8,.,0.0,0,,,,,,,,,,,,,,0,,,,
1176,chr21,46229266,46234474,+,46229266,46234474,clu_2686,clu_2684,46229266,46236223,0,-1749,0,-1749,+,cryptic_threeprime,MCM3AP-AS1,ENSG00000159256.13,.,0.0,0,,,,,,,,,,,,,,0,,,,
1268,chr21,46241019,46242519,+,46241019,46242519,clu_2696,clu_2700,46241019,46242801,0,-282,0,-282,+,cryptic_threeprime,MCM3AP-AS1,ENSG00000215386.13,.,0.0,0,,,,,,,,,,,,,,0,,,,
1314,chr21,46229266,46230326,+,46229266,46230326,clu_2686,clu_2683,46229266,46230326,0,0,0,0,+,annotated,MCM3AP-AS1,ENSG00000159256.13,ENST00000414659.5,0.2,0,,,,,,,,,,,,,,0,,,,
1412,chr21,46229266,46236223,+,46229266,46236223,clu_2686,clu_2689,46229266,46236223,0,0,0,0,+,annotated,MCM3AP-AS1,ENSG00000159256.13,ENST00000432735.5+ENST00000664725.1+ENST00000669476.1,0.6,0,,,,,,,,,,,,,,0,,,,
1577,chr21,46241019,46258923,+,46241019,46258923,clu_2696,clu_2719,46241019,46258938,0,-15,0,-15,+,cryptic_threeprime,MCM3AP-AS1,ENSG00000156273.16,.,0.0,0,,,,,,,,,,,,,,0,,,,
1609,chr21,46229266,46234510,+,46229266,46234510,clu_2686,clu_2686,46229266,46236223,0,-1713,0,-1713,+,cryptic_threeprime,MCM3AP-AS1,ENSG00000182670.13,.,0.0,0,,,,,,,,,,,,,,0,,,,
1626,chr21,46236326,46240836,+,46236326,46240836,clu_2690,clu_2696,46236326,46240836,0,0,0,0,+,novel annotated pair,MCM3AP-AS1,ENSG00000182871.16,.,0.0,0,,,,,,,,,,,,,,0,,,,
1634,chr21,46241019,46244550,+,46241019,46244550,clu_2696,clu_2705,46241019,46244806,0,-256,0,-256,+,cryptic_threeprime,MCM3AP-AS1,ENSG00000156273.16,.,0.0,0,,,,,,,,,,,,,,0,,,,
1703,chr21,46241019,46243406,+,46241019,46243406,clu_2696,clu_2702,46241019,46243406,0,0,0,0,+,annotated,MCM3AP-AS1,ENSG00000156273.16,ENST00000664725.1,0.2,0,,,,,,,,,,,,,,0,,,,
1986,chr21,46236331,46240833,+,46236331,46240833,clu_2691,clu_2695,46236326,46240833,5,0,5,0,+,cryptic_fiveprime,MCM3AP-AS1,ENSG00000182871.16,.,,0,,,,,,,,,,,,,,0,,,,
