"chr" "start" "end" "strand" "five_prime" "three_prime" "five_prime_ID" "three_prime_ID" "intron_junction" "obs.wt" "obs.mut" "total.reads.per.junction" "pvalue" "five.log.odds.ratio" "five.mut.cluster.cov" "five.wt.cluster.cov" "strand_1" "clusterID_5p" "clusterID_3p" "start_match" "end_match" "start_diff" "end_diff" "fivep_diff" "threep_diff" "verdict" "gene" "ensemblID" "transcripts" "constitutive.score" "numTags" "tags" "relStart" "relEnd" "relStartTag" "relEndTag" "relStartTagClass" "relEndTagClass" "relStartTagAlt" "relEndTagAlt" "startClass" "endClass" "startDistance" "endDistance" "numTags_skipping" "tags_skipping" "curTag_skipping" "relStartExon_skipping" "relEndExon_skipping" "fivep_class" "threep_class" "fivep_distance" "threep_distance" "wt.psi" "mut.psi" "dPSI"
"138" "chr21" 16419741 16487489 "+" 16419741 16487489 "clu_139" "clu_143" "chr21:16419741:16487489:+" 2 5 7 NA -0.78845736036427 16 4 "+" "clu_139" "clu_143" 16419741 16487489 0 0 0 0 "annotated" "MIR99AHG" "ENSG00000182240.16" "ENST00000657977.1+ENST00000662279.1+ENST00000662647.1+ENST00000664445.1" 1 0 "" NA NA "" "" "" "" "" "" "" "" NA NA 0 "" "" NA NA "" "" NA NA 50 31.25 -18.75
"139" "chr21" 37158203 37159698 "+" 37158203 37159698 "clu_1367" "clu_1394" "chr21:37158203:37159698:+" 4 24 28 0.0594294057059429 -1.22050210627715 390 22 "+" "clu_1367" "clu_1394" 37156906 37159698 1297 0 1297 0 "cryptic_fiveprime" "TTC3" "ENSG00000182871.16" "." NA 1 "basic|appris_principal_1|CCDS" 27 27 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "not_main_5_prime" "main" 1297 0 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 28 28 "not_main_5_prime" "main" 1297 0 18.1818181818182 6.15384615384615 -12.027972027972
"140" "chr21" 37148647 37150077 "+" 37148647 37150077 "clu_1350" "clu_1379" "chr21:37148647:37150077:+" 15 196 211 0.36809631903681 -Inf 203 15 "+" "clu_1350" "clu_1379" 37148647 37150077 0 0 0 0 "annotated" "TTC3" "ENSG00000160214.12" "ENST00000354749.6+ENST00000355666.5+ENST00000399017.6+ENST00000540756.5" 1 1 "basic|appris_principal_1|CCDS" 22 22 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 23 23 "main" "main" 0 0 100 96.551724137931 -3.44827586206897
"141" "chr21" 16391685 16487489 "+" 16391685 16487489 "clu_138" "clu_143" "chr21:16391685:16487489:+" 2 11 13 NA 0.78845736036427 16 4 "+" "clu_138" "clu_143" 16391685 16487489 0 0 0 0 "annotated" "MIR99AHG" "ENSG00000160305.18" "ENST00000653129.1+ENST00000657408.1+ENST00000661403.1+ENST00000663776.1+ENST00000664579.1+ENST00000666517.1+ENST00000667485.1+ENST00000668889.1+ENST00000670538.1+ENST00000671666.1" 1 0 "" NA NA "" "" "" "" "" "" "" "" NA NA 0 "" "" NA NA "" "" NA NA 50 68.75 18.75
"142" "chr21" 37420384 37472683 "+" 37420384 37472683 "clu_1443" "clu_1483" "chr21:37420384:37472683:+" 1 18 19 NA 1.50407739677627 22 2 "+" "clu_1443" "clu_1483" 37420384 37472683 0 0 0 0 "annotated" "DYRK1A" "ENSG00000156265.15" "ENST00000338785.8+ENST00000339659.9+ENST00000398956.2+ENST00000398960.7+ENST00000643624.1+ENST00000644942.1+ENST00000645424.1+ENST00000646548.1+ENST00000647188.2+ENST00000647425.1" 1 3 "basic|appris_principal_3|CCDS, alternative_5_UTR|basic|appris_principal_3|CCDS, alternative_5_UTR|RNA_Seq_supported_only|basic|MANE_Select|appris_principal_3|CCDS" 13 13 "basic|appris_principal_3|CCDS" "basic|appris_principal_3|CCDS" "appris_principal_3" "appris_principal_3" "" "" "main" "main" 0 0 1 "basic|appris_principal_3|CCDS" "basic|appris_principal_3|CCDS" 1 1 "main" "main" 0 0 50 81.8181818181818 31.8181818181818
"143" "chr21" 37084331 37087246 "+" 37084331 37087246 "clu_1315" "clu_1349" "chr21:37084331:37087246:+" 0 9 9 NA Inf 37 1 "+" "clu_1315" "clu_1349" 37084331 37087246 0 0 0 0 "annotated" "TTC3" "ENSG00000182670.13" "ENST00000399017.6" 1 1 "basic|appris_principal_1|CCDS" 90 45 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 2 1 "main" "main" 0 0 0 24.3243243243243 24.3243243243243
"144" "chr21" 37156906 37159698 "+" 37156906 37159698 "clu_1364" "clu_1394" "chr21:37156906:37159698:+" 15 311 326 0.189678103218968 0.608205007665316 390 22 "+" "clu_1364" "clu_1394" 37156906 37159698 0 0 0 0 "annotated" "TTC3" "ENSG00000185272.14" "ENST00000354749.6+ENST00000355666.5+ENST00000399017.6" 1 1 "basic|appris_principal_1|CCDS" 27 27 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 28 28 "main" "main" 0 0 68.1818181818182 79.7435897435898 11.5617715617716
"145" "chr21" 37147603 37150077 "+" 37147603 37150077 "clu_1349" "clu_1379" "chr21:37147603:37150077:+" 0 7 7 0.36809631903681 Inf 203 15 "+" "clu_1349" "clu_1379" 37147603 37150077 0 0 0 0 "novel annotated pair" "TTC3" "ENSG00000237484.6" "ENST00000354749.6+ENST00000355666.5+ENST00000399017.6+ENST00000540756.5" 1 1 "basic|appris_principal_1|CCDS" 21 22 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 22 23 "main" "main" 0 0 0 3.44827586206897 3.44827586206897
"146" "chr21" 37073473 37108391 "+" 37073473 37108391 "clu_1313" "clu_1364" "chr21:37073473:37108391:+" 0 11 11 NA Inf 77 1 "+" "clu_1313" "clu_1364" 37073364 37108391 109 0 109 0 "cryptic_fiveprime" "TTC3" "ENSG00000182670.13" "." NA 1 "basic|appris_principal_1|CCDS" 45 9 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "not_main_5_prime" "main" 109 0 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 1 10 "not_main_5_prime" "main" 109 0 0 14.2857142857143 14.2857142857143
"147" "chr21" 37158151 37159698 "+" 37158151 37159698 "clu_1366" "clu_1394" "chr21:37158151:37159698:+" 2 10 12 0.285477145228548 -1.33500106673234 390 22 "+" "clu_1366" "clu_1394" 37156906 37159698 1245 0 1245 0 "cryptic_fiveprime" "TTC3" "ENSG00000160213.7" "." NA 1 "basic|appris_principal_1|CCDS" 27 27 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "not_main_5_prime" "main" 1245 0 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 28 28 "not_main_5_prime" "main" 1245 0 9.09090909090909 2.56410256410256 -6.52680652680653
"148" "chr21" 37073364 37087246 "+" 37073364 37087246 "clu_1312" "clu_1349" "chr21:37073364:37087246:+" 0 6 6 NA Inf 37 1 "+" "clu_1312" "clu_1349" 37073364 37087246 0 0 0 0 "annotated" "TTC3" "ENSG00000142166.13" "ENST00000355666.5+ENST00000399010.5" 0.67 1 "basic|appris_principal_1|CCDS" 45 45 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 1 1 "main" "main" 0 0 0 16.2162162162162 16.2162162162162
"149" "chr21" 37096643 37108391 "+" 37096643 37108391 "clu_1329" "clu_1364" "chr21:37096643:37108391:+" 1 66 67 NA -Inf 77 1 "+" "clu_1329" "clu_1364" 37096643 37108391 0 0 0 0 "annotated" "TTC3" "ENSG00000183486.13" "ENST00000354749.6+ENST00000355666.5+ENST00000399017.6" 0.75 1 "basic|appris_principal_1|CCDS" 9 9 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 10 10 "main" "main" 0 0 100 85.7142857142857 -14.2857142857143
"150" "chr21" 37072537 37072863 "-" 37072863 37072537 "clu_1305" "clu_1348" "chr21:37072537:37072863:-" 1 9 10 0.93530064699353 0.0858896718804297 678 82 "-" "clu_1305" "clu_1348" 37072537 37072847 0 16 -16 0 "cryptic_fiveprime" "PIGP" "ENSG00000157538.14" "." NA 1 "basic|appris_principal_1|CCDS" 1 5 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "not_main_5_prime" 0 16 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 1 1 "not_main_5_prime" "main" -16 0 1.21951219512195 1.32743362831858 0.107921433196633
"151" "chr21" 37069624 37072433 "-" 37072433 37069624 "clu_1301" "clu_1346" "chr21:37069624:37072433:-" 97 738 835 0.201027989720103 -0.43157625211185 820 104 "-" "clu_1301" "clu_1346" 37069624 37072433 0 0 0 0 "annotated" "PIGP" "ENSG00000154734.15" "ENST00000360525.8+ENST00000399098.5+ENST00000399102.5+ENST00000399103.5+ENST00000464265.5" 1 1 "basic|appris_principal_1|CCDS" 2 2 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 2 2 "main" "main" 0 0 93.2692307692308 90 -3.26923076923077
"152" "chr21" 37072537 37072692 "-" 37072692 37072537 "clu_1302" "clu_1348" "chr21:37072537:37072692:-" 0 9 9 0.21059789402106 Inf 678 82 "-" "clu_1302" "clu_1348" 37072537 37072847 0 -155 155 0 "cryptic_fiveprime" "PIGP" "ENSG00000274276.4" "." NA 1 "basic|appris_principal_1|CCDS" 1 5 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "not_main_5_prime" 0 -155 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 1 2 "not_main_5_prime" "main" 155 0 0 1.32743362831858 1.32743362831858
"153" "chr21" 39178647 39180284 "-" 39180284 39178647 "clu_1530" "clu_1579" "chr21:39178647:39180284:-" 28 339 367 0.596344036559634 -0.0995916955768238 4833 364 "-" "clu_1530" "clu_1579" 39178647 39180284 0 0 0 0 "annotated" "PSMG1" "ENSG00000159079.19" "ENST00000331573.7+ENST00000380900.2" 1 1 "basic|appris_principal_1|CCDS" 4 3 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 4 3 "main" "main" 0 0 7.69230769230769 7.01427684667908 -0.678030845628611
"154" "chr21" 39179966 39183251 "-" 39183251 39179966 "clu_1542" "clu_1582" "chr21:39179966:39183251:-" 0 12 12 NA Inf 77 6 "-" "clu_1542" "clu_1582" 39179986 39183251 -20 0 0 20 "cryptic_threeprime" "PSMG1" "ENSG00000154723.12" "." 0 1 "basic|appris_principal_1|CCDS" 3 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "not_main_3_prime" "main" -20 0 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 3 1 "main" "not_main_3_prime" 0 20 0 15.5844155844156 15.5844155844156
"155" "chr21" 37232451 37267237 "-" 37267237 37232451 "clu_1435" "clu_1467" "chr21:37232451:37267237:-" 0 5 5 0.555774442255577 Inf 135 14 "-" "clu_1435" "clu_1467" 37232451 37267237 0 0 0 0 "annotated" "VPS26C" "ENSG00000159079.19" "ENST00000309117.11+ENST00000398998.1+ENST00000399001.5+ENST00000476950.5" 1 1 "basic|MANE_Select|appris_principal_1|CCDS" 4 1 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" 4 1 "main" "main" 0 0 0 3.7037037037037 3.7037037037037
"156" "chr21" 39179966 39180284 "-" 39180284 39179966 "clu_1530" "clu_1582" "chr21:39179966:39180284:-" 6 65 71 NA -Inf 77 6 "-" "clu_1530" "clu_1582" 39179986 39180284 -20 0 0 20 "cryptic_threeprime" "PSMG1" "ENSG00000185917.13" "." 0 1 "basic|appris_principal_1|CCDS" 3 3 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "not_main_3_prime" "main" -20 0 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 3 3 "main" "not_main_3_prime" 0 20 100 84.4155844155844 -15.5844155844156
"157" "chr21" 37069624 37072144 "-" 37072144 37069624 "clu_1300" "clu_1346" "chr21:37069624:37072144:-" 7 82 89 0.201027989720103 0.43157625211185 820 104 "-" "clu_1300" "clu_1346" 37069624 37072144 0 0 0 0 "annotated" "PIGP" "ENSG00000159131.17" "ENST00000399098.5" 1 1 "basic|appris_principal_1|CCDS" 2 2 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "not_main_5_prime" 0 -289 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 2 2 "not_main_5_prime" "main" 289 0 6.73076923076923 10 3.26923076923077
"158" "chr21" 39177571 39180284 "-" 39180284 39177571 "clu_1530" "clu_1568" "chr21:39177571:39180284:-" 0 13 13 0.132518674813252 Inf 4969 377 "-" "clu_1530" "clu_1568" 39177571 39180284 0 0 0 0 "novel annotated pair" "PSMG1" "ENSG00000160193.11" "ENST00000331573.7+ENST00000380900.2" 1 1 "basic|appris_principal_1|CCDS" 5 3 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 5 3 "main" "main" 0 0 0 0.261622056751862 0.261622056751862
"159" "chr21" 38445621 38474026 "-" 38474026 38445621 "clu_1484" "clu_1527" "chr21:38445621:38474026:-" 2 3 5 NA -1.22377543162212 54 12 "-" "clu_1484" "clu_1527" 38445621 38498362 0 -24336 24336 0 "cryptic_fiveprime" "ERG" "ENSG00000159131.17" "." 0 1 "CAGE_supported_TSS|basic|MANE_Select|appris_principal_3|CCDS" 1 1 "CAGE_supported_TSS|basic|MANE_Select|appris_principal_3|CCDS" "CAGE_supported_TSS|basic|MANE_Select|appris_principal_3|CCDS" "appris_principal_3" "appris_principal_3" "" "" "main" "not_main_5_prime" 0 -24336 1 "CAGE_supported_TSS|basic|MANE_Select|appris_principal_3|CCDS" "CAGE_supported_TSS|basic|MANE_Select|appris_principal_3|CCDS" 1 1 "not_main_5_prime" "main" 24336 0 16.6666666666667 5.55555555555556 -11.1111111111111
"160" "chr21" 37072537 37072990 "-" 37072990 37072537 "clu_1306" "clu_1348" "chr21:37072537:37072990:-" 0 7 7 0.528074719252807 Inf 678 82 "-" "clu_1306" "clu_1348" 37072537 37072990 0 0 0 0 "annotated" "PIGP" "." "ENST00000399103.5" 1 1 "basic|appris_principal_1|CCDS" 1 9 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 1 1 "main" "main" 0 0 0 1.03244837758112 1.03244837758112
"161" "chr21" 37232451 37233361 "-" 37233361 37232451 "clu_1424" "clu_1467" "chr21:37232451:37233361:-" 12 118 130 0.837991620083799 0.145711811181394 135 14 "-" "clu_1424" "clu_1467" 37232451 37233361 0 0 0 0 "annotated" "VPS26C" "." "ENST00000309117.11+ENST00000398998.1" 1 1 "basic|MANE_Select|appris_principal_1|CCDS" 4 4 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" 4 4 "main" "main" 0 0 85.7142857142857 87.4074074074074 1.6931216931217
"162" "chr21" 39177571 39178448 "-" 39178448 39177571 "clu_1518" "clu_1568" "chr21:39177571:39178448:-" 377 4942 5319 0.024759752402476 -Inf 4969 377 "-" "clu_1518" "clu_1568" 39177571 39178448 0 0 0 0 "annotated" "PSMG1" "ENSG00000159082.17" "ENST00000331573.7+ENST00000380900.2" 1 1 "basic|appris_principal_1|CCDS" 5 5 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 5 5 "main" "main" 0 0 100 99.4566311129 -0.543368887100016
"163" "chr21" 39179986 39183251 "-" 39183251 39179986 "clu_1542" "clu_1584" "chr21:39179986:39183251:-" 0 9 9 0.386476135238648 Inf 4380 329 "-" "clu_1542" "clu_1584" 39179986 39183251 0 0 0 0 "novel annotated pair" "PSMG1" "ENSG00000166265.12" "ENST00000331573.7" 0.5 1 "basic|appris_principal_1|CCDS" 3 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 3 1 "main" "main" 0 0 0 0.205479452054795 0.205479452054795
"164" "chr21" 37227806 37228222 "-" 37228222 37227806 "clu_1420" "clu_1461" "chr21:37227806:37228222:-" 13 110 123 0.979360206397936 0.526093095896779 115 14 "-" "clu_1420" "clu_1461" 37227806 37228222 0 0 0 0 "annotated" "VPS26C" "ENSG00000156299.13" "ENST00000309117.11+ENST00000398998.1+ENST00000399001.5+ENST00000476950.5" 1 1 "basic|MANE_Select|appris_principal_1|CCDS" 6 6 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" 6 6 "main" "main" 0 0 92.8571428571429 95.6521739130435 2.79503105590062
"165" "chr21" 37072537 37072847 "-" 37072847 37072537 "clu_1304" "clu_1348" "chr21:37072537:37072847:-" 5 38 43 0.848451515484845 -0.0895145072077482 678 82 "-" "clu_1304" "clu_1348" 37072537 37072847 0 0 0 0 "annotated" "PIGP" "." "ENST00000399102.5" 1 1 "basic|appris_principal_1|CCDS" 1 5 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 1 1 "main" "main" 0 0 6.09756097560976 5.6047197640118 -0.492841211597957
"166" "chr21" 38392444 38400573 "-" 38400573 38392444 "clu_1472" "clu_1516" "chr21:38392444:38400573:-" 4 6 10 NA -0.893817876022097 17 7 "-" "clu_1472" "clu_1516" 38392444 38400573 0 0 0 0 "annotated" "ERG" "ENSG00000160255.18" "ENST00000288319.12+ENST00000398919.6+ENST00000417133.6+ENST00000453032.6" 1 1 "CAGE_supported_TSS|basic|MANE_Select|appris_principal_3|CCDS" 6 6 "CAGE_supported_TSS|basic|MANE_Select|appris_principal_3|CCDS" "CAGE_supported_TSS|basic|MANE_Select|appris_principal_3|CCDS" "appris_principal_3" "appris_principal_3" "" "" "main" "main" 0 0 1 "CAGE_supported_TSS|basic|MANE_Select|appris_principal_3|CCDS" "CAGE_supported_TSS|basic|MANE_Select|appris_principal_3|CCDS" 6 6 "main" "main" 0 0 57.1428571428571 35.2941176470588 -21.8487394957983
"167" "chr21" 37227806 37228241 "-" 37228241 37227806 "clu_1421" "clu_1461" "chr21:37227806:37228241:-" 1 5 6 0.979360206397936 -0.526093095896779 115 14 "-" "clu_1421" "clu_1461" 37227806 37228222 0 19 -19 0 "cryptic_fiveprime" "VPS26C" "." "." NA 1 "basic|MANE_Select|appris_principal_1|CCDS" 6 6 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "not_main_5_prime" 0 19 1 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" 6 6 "not_main_5_prime" "main" -19 0 7.14285714285714 4.34782608695652 -2.79503105590062
"168" "chr21" 37067380 37072433 "-" 37072433 37067380 "clu_1301" "clu_1345" "chr21:37067380:37072433:-" 0 16 16 0.19919800801992 Inf 819 102 "-" "clu_1301" "clu_1345" 37067380 37072433 0 0 0 0 "novel annotated pair" "PIGP" "ENSG00000159131.17" "ENST00000360525.8+ENST00000399098.5+ENST00000399102.5+ENST00000399103.5+ENST00000464265.5" 1 1 "basic|appris_principal_1|CCDS" 3 2 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 3 2 "main" "main" 0 0 0 1.95360195360195 1.95360195360195
"169" "chr21" 37072537 37072999 "-" 37072999 37072537 "clu_1307" "clu_1348" "chr21:37072537:37072999:-" 74 600 674 0.607943920560794 -0.184402722997779 678 82 "-" "clu_1307" "clu_1348" 37072537 37072999 0 0 0 0 "annotated" "PIGP" "." "ENST00000360525.8+ENST00000399098.5" 1 1 "basic|appris_principal_1|CCDS" 1 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 1 1 "main" "main" 0 0 90.2439024390244 88.4955752212389 -1.74832721778546
"170" "chr21" 38445621 38498362 "-" 38498362 38445621 "clu_1485" "clu_1527" "chr21:38445621:38498362:-" 10 51 61 NA 1.22377543162212 54 12 "-" "clu_1485" "clu_1527" 38445621 38498362 0 0 0 0 "annotated" "ERG" "ENSG00000275464.4" "ENST00000288319.12+ENST00000398905.5+ENST00000398907.5" 0.75 1 "CAGE_supported_TSS|basic|MANE_Select|appris_principal_3|CCDS" 1 1 "CAGE_supported_TSS|basic|MANE_Select|appris_principal_3|CCDS" "CAGE_supported_TSS|basic|MANE_Select|appris_principal_3|CCDS" "appris_principal_3" "appris_principal_3" "" "" "main" "main" 0 0 1 "CAGE_supported_TSS|basic|MANE_Select|appris_principal_3|CCDS" "CAGE_supported_TSS|basic|MANE_Select|appris_principal_3|CCDS" 1 1 "main" "main" 0 0 83.3333333333333 94.4444444444444 11.1111111111111
"171" "chr21" 37072537 37073096 "-" 37073096 37072537 "clu_1309" "clu_1348" "chr21:37072537:37073096:-" 2 15 17 0.845851541484585 -0.0998453349697163 678 82 "-" "clu_1309" "clu_1348" 37072537 37072999 0 97 -97 0 "cryptic_fiveprime" "PIGP" "." "." NA 1 "basic|appris_principal_1|CCDS" 1 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "not_main_5_prime" 0 97 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 1 1 "not_main_5_prime" "main" -97 0 2.4390243902439 2.21238938053097 -0.226635009712929
"172" "chr21" 38392444 38402556 "-" 38402556 38392444 "clu_1473" "clu_1516" "chr21:38392444:38402556:-" 3 11 14 NA 0.893817876022096 17 7 "-" "clu_1473" "clu_1516" 38392444 38402556 0 0 0 0 "annotated" "ERG" "ENSG00000160285.15" "ENST00000288319.12+ENST00000398897.5+ENST00000398905.5+ENST00000398911.5+ENST00000398919.6+ENST00000417133.6+ENST00000442448.5+ENST00000453032.6" 0.73 1 "CAGE_supported_TSS|basic|MANE_Select|appris_principal_3|CCDS" 6 5 "CAGE_supported_TSS|basic|MANE_Select|appris_principal_3|CCDS" "CAGE_supported_TSS|basic|MANE_Select|appris_principal_3|CCDS" "appris_principal_3" "appris_principal_3" "" "" "main" "main" 0 0 1 "CAGE_supported_TSS|basic|MANE_Select|appris_principal_3|CCDS" "CAGE_supported_TSS|basic|MANE_Select|appris_principal_3|CCDS" 6 5 "main" "main" 0 0 42.8571428571429 64.7058823529412 21.8487394957983
