"chr" "start" "end" "strand" "five_prime" "three_prime" "five_prime_ID" "three_prime_ID" "intron_junction" "obs.wt" "obs.mut" "total.reads.per.junction" "pvalue" "three.log.odds.ratio" "three.mut.cluster.cov" "three.wt.cluster.cov" "strand_1" "clusterID_5p" "clusterID_3p" "start_match" "end_match" "start_diff" "end_diff" "fivep_diff" "threep_diff" "verdict" "gene" "ensemblID" "transcripts" "constitutive.score" "numTags" "tags" "relStart" "relEnd" "relStartTag" "relEndTag" "relStartTagClass" "relEndTagClass" "relStartTagAlt" "relEndTagAlt" "startClass" "endClass" "startDistance" "endDistance" "numTags_skipping" "tags_skipping" "curTag_skipping" "relStartExon_skipping" "relEndExon_skipping" "fivep_class" "threep_class" "fivep_distance" "threep_distance" "wt.psi" "mut.psi" "dPSI"
"140" "chr21" 37073473 37087246 "+" 37073473 37087246 "clu_1313" "clu_1349" "chr21:37073473:37087246:+" 1 22 23 NA -Inf 33 1 "+" "clu_1313" "clu_1349" 37073364 37087246 109 0 109 0 "cryptic_fiveprime" "TTC3" "ENSG00000160185.15" "." NA 1 "basic|appris_principal_1|CCDS" 45 45 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "not_main_5_prime" "main" 109 0 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 1 1 "not_main_5_prime" "main" 109 0 100 66.6666666666667 -33.3333333333333
"141" "chr21" 37147603 37148545 "+" 37147603 37148545 "clu_1349" "clu_1378" "chr21:37147603:37148545:+" 13 198 211 0.36809631903681 -Inf 205 13 "+" "clu_1349" "clu_1378" 37147603 37148545 0 0 0 0 "annotated" "TTC3" "ENSG00000237484.6" "ENST00000354749.6+ENST00000355666.5+ENST00000399017.6+ENST00000540756.5" 1 1 "basic|appris_principal_1|CCDS" 21 21 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 22 22 "main" "main" 0 0 100 96.5853658536585 -3.41463414634147
"142" "chr21" 37157214 37158130 "+" 37157214 37158130 "clu_1365" "clu_1393" "chr21:37157214:37158130:+" 5 28 33 NA -2.08389589202922 73 6 "+" "clu_1365" "clu_1393" 37156906 37156654 308 1476 308 1476 "cryptic_unanchored" "TTC3" "ENSG00000159128.14" "" 1 1 "basic|appris_principal_1|CCDS" 27 26 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "not_main_5_prime" "not_main_3_prime" 308 1476 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 28 27 "not_main_5_prime" "not_main_3_prime" 308 1476 83.3333333333333 38.3561643835616 -44.9771689497717
"143" "chr21" 37157214 37159698 "+" 37157214 37159698 "clu_1365" "clu_1394" "chr21:37157214:37159698:+" 1 45 46 NA 2.08389589202922 73 6 "+" "clu_1365" "clu_1394" 37156906 37159698 308 0 308 0 "cryptic_fiveprime" "TTC3" "ENSG00000182093.16" "." 0 1 "basic|appris_principal_1|CCDS" 27 27 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "not_main_5_prime" "main" 308 0 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 28 28 "not_main_5_prime" "main" 308 0 16.6666666666667 61.6438356164384 44.9771689497717
"144" "chr21" 38821704 38822673 "+" 38821704 38822673 "clu_1506" "clu_1545" "chr21:38821704:38822673:+" 16 120 136 0.564084359156408 -Inf 125 16 "+" "clu_1506" "clu_1545" 38821704 38822673 0 0 0 0 "annotated" "ETS2" "ENSG00000159259.8" "ENST00000360214.8+ENST00000360938.8+ENST00000653642.1+ENST00000662305.1+ENST00000666778.1+ENST00000667466.1" 1 3 "CAGE_supported_TSS|basic|appris_principal_1|CCDS, alternative_5_UTR|basic|MANE_Select|appris_principal_1|CCDS, alternative_5_UTR|RNA_Seq_supported_only|basic|appris_principal_1|CCDS" 10 10 "CAGE_supported_TSS|basic|appris_principal_1|CCDS" "CAGE_supported_TSS|basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "CAGE_supported_TSS|basic|appris_principal_1|CCDS" "CAGE_supported_TSS|basic|appris_principal_1|CCDS" 10 10 "main" "main" 0 0 100 96 -4
"145" "chr21" 37198025 37200231 "+" 37198025 37200231 "clu_1403" "clu_1431" "chr21:37198025:37200231:+" 5 37 42 NA -Inf 43 5 "+" "clu_1403" "clu_1431" 37198025 37200231 0 0 0 0 "annotated" "TTC3" "ENSG00000243646.10" "ENST00000354749.6+ENST00000355666.5+ENST00000399017.6" 1 1 "basic|appris_principal_1|CCDS" 43 43 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 44 44 "main" "main" 0 0 100 86.046511627907 -13.953488372093
"146" "chr21" 37198025 37200213 "+" 37198025 37200213 "clu_1403" "clu_1430" "chr21:37198025:37200213:+" 0 6 6 NA Inf 43 5 "+" "clu_1403" "clu_1430" 37198025 37200231 0 -18 0 -18 "cryptic_threeprime" "TTC3" "ENSG00000243646.10" "." 0 1 "basic|appris_principal_1|CCDS" 43 43 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "not_main_3_prime" 0 -18 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 44 44 "main" "not_main_3_prime" 0 -18 0 13.953488372093 13.953488372093
"147" "chr21" 37096643 37097914 "+" 37096643 37097914 "clu_1329" "clu_1362" "chr21:37096643:37097914:+" 0 8 8 NA Inf 74 1 "+" "clu_1329" "clu_1362" 37096643 37097914 0 0 0 0 "annotated" "TTC3" "ENSG00000157540.21" "ENST00000399010.5" 0.25 1 "basic|appris_principal_1|CCDS" 9 8 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "not_main_3_prime" 0 1334 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 10 9 "main" "not_main_3_prime" 0 1334 0 10.8108108108108 10.8108108108108
"148" "chr21" 37156906 37159698 "+" 37156906 37159698 "clu_1364" "clu_1394" "chr21:37156906:37159698:+" 15 311 326 0.263517364826352 0.506014066768769 386 21 "+" "clu_1364" "clu_1394" 37156906 37159698 0 0 0 0 "annotated" "TTC3" "ENSG00000185272.14" "ENST00000354749.6+ENST00000355666.5+ENST00000399017.6" 1 1 "basic|appris_principal_1|CCDS" 27 27 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 28 28 "main" "main" 0 0 71.4285714285714 80.5699481865285 9.14137675795706
"149" "chr21" 17513172 17531590 "+" 17513172 17531590 "clu_144" "clu_147" "chr21:17513172:17531590:+" 0 7 7 NA Inf 117 2 "+" "clu_144" "clu_147" 17513172 17547026 0 -15436 0 -15436 "cryptic_threeprime" "CXADR" "ENSG00000156256.15" "." 0 1 "basic|MANE_Select|appris_principal_3|CCDS" 1 1 "basic|MANE_Select|appris_principal_3|CCDS" "basic|MANE_Select|appris_principal_3|CCDS" "appris_principal_3" "appris_principal_3" "" "" "main" "not_main_3_prime" 0 -15436 1 "basic|MANE_Select|appris_principal_3|CCDS" "basic|MANE_Select|appris_principal_3|CCDS" 1 1 "main" "not_main_3_prime" 0 -15436 0 5.98290598290598 5.98290598290598
"150" "chr21" 37147603 37150077 "+" 37147603 37150077 "clu_1349" "clu_1379" "chr21:37147603:37150077:+" 0 7 7 0.36809631903681 Inf 205 13 "+" "clu_1349" "clu_1379" 37147603 37150077 0 0 0 0 "novel annotated pair" "TTC3" "ENSG00000237484.6" "ENST00000354749.6+ENST00000355666.5+ENST00000399017.6+ENST00000540756.5" 1 1 "basic|appris_principal_1|CCDS" 21 22 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 22 23 "main" "main" 0 0 0 3.41463414634146 3.41463414634146
"151" "chr21" 37073473 37108391 "+" 37073473 37108391 "clu_1313" "clu_1364" "chr21:37073473:37108391:+" 0 11 11 NA Inf 33 1 "+" "clu_1313" "clu_1364" 37073364 37108391 109 0 109 0 "cryptic_fiveprime" "TTC3" "ENSG00000182670.13" "." NA 1 "basic|appris_principal_1|CCDS" 45 9 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "not_main_5_prime" "main" 109 0 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 1 10 "not_main_5_prime" "main" 109 0 0 33.3333333333333 33.3333333333333
"152" "chr21" 38821704 38823489 "+" 38821704 38823489 "clu_1506" "clu_1548" "chr21:38821704:38823489:+" 0 5 5 0.564084359156408 Inf 125 16 "+" "clu_1506" "clu_1548" 38821704 38822673 0 816 0 816 "cryptic_threeprime" "ETS2" "ENSG00000177398.18" "." 0 3 "CAGE_supported_TSS|basic|appris_principal_1|CCDS, alternative_5_UTR|basic|MANE_Select|appris_principal_1|CCDS, alternative_5_UTR|RNA_Seq_supported_only|basic|appris_principal_1|CCDS" 10 10 "CAGE_supported_TSS|basic|appris_principal_1|CCDS" "CAGE_supported_TSS|basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "not_main_3_prime" 0 816 1 "CAGE_supported_TSS|basic|appris_principal_1|CCDS" "CAGE_supported_TSS|basic|appris_principal_1|CCDS" 10 10 "main" "not_main_3_prime" 0 816 0 4 4
"153" "chr21" 37096643 37108391 "+" 37096643 37108391 "clu_1329" "clu_1364" "chr21:37096643:37108391:+" 1 66 67 NA -Inf 74 1 "+" "clu_1329" "clu_1364" 37096643 37108391 0 0 0 0 "annotated" "TTC3" "ENSG00000183486.13" "ENST00000354749.6+ENST00000355666.5+ENST00000399017.6" 0.75 1 "basic|appris_principal_1|CCDS" 9 9 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 10 10 "main" "main" 0 0 100 89.1891891891892 -10.8108108108108
"154" "chr21" 39180406 39181771 "-" 39181771 39180406 "clu_1536" "clu_1585" "chr21:39180406:39181771:-" 1 12 13 0.948610513894861 -0.0813275044241471 4685 360 "-" "clu_1536" "clu_1585" 39180436 39181771 -30 0 0 30 "cryptic_threeprime" "PSMG1" "ENSG00000156261.13" "." 0 1 "basic|appris_principal_1|CCDS" 2 2 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "not_main_3_prime" "main" -30 0 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 2 2 "main" "not_main_3_prime" 0 30 0.277777777777778 0.256136606189968 -0.0216411715878098
"155" "chr21" 39180436 39183251 "-" 39183251 39180436 "clu_1542" "clu_1587" "chr21:39180436:39183251:-" 6 140 146 0.048009519904801 0.573881365094245 4780 359 "-" "clu_1542" "clu_1587" 39180436 39183251 0 0 0 0 "novel annotated pair" "PSMG1" "ENSG00000154723.12" "ENST00000331573.7+ENST00000380900.2" 1 1 "basic|appris_principal_1|CCDS" 2 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 2 1 "main" "main" 0 0 1.67130919220056 2.92887029288703 1.25756110068647
"156" "chr21" 37231590 37232376 "-" 37232376 37231590 "clu_1423" "clu_1465" "chr21:37231590:37232376:-" 0 19 19 0.0955390446095539 Inf 137 14 "-" "clu_1423" "clu_1465" 37232451 37232376 -861 0 0 861 "cryptic_threeprime" "VPS26C" "ENSG00000154719.13" "." 0 1 "basic|MANE_Select|appris_principal_1|CCDS" 4 5 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "not_main_3_prime" "main" -861 0 1 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" 4 5 "main" "not_main_3_prime" 0 861 0 13.8686131386861 13.8686131386861
"157" "chr21" 39178568 39179923 "-" 39179923 39178568 "clu_1526" "clu_1576" "chr21:39178568:39179923:-" 9 72 81 0.195158048419516 -0.512308203726213 4572 346 "-" "clu_1526" "clu_1576" 39178647 39179923 -79 0 0 79 "cryptic_threeprime" "PSMG1" "ENSG00000185808.13" "." 0 1 "basic|appris_principal_1|CCDS" 4 4 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "not_main_3_prime" "main" -79 0 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 4 4 "main" "not_main_3_prime" 0 79 2.60115606936416 1.5748031496063 -1.02635291975786
"158" "chr21" 38395580 38400573 "-" 38400573 38395580 "clu_1472" "clu_1519" "chr21:38395580:38400573:-" 0 10 10 NA Inf 16 4 "-" "clu_1472" "clu_1519" 38392444 38400573 3136 0 0 -3136 "cryptic_threeprime" "ERG" "ENSG00000160255.18" "." 0 1 "CAGE_supported_TSS|basic|MANE_Select|appris_principal_3|CCDS" 6 6 "CAGE_supported_TSS|basic|MANE_Select|appris_principal_3|CCDS" "CAGE_supported_TSS|basic|MANE_Select|appris_principal_3|CCDS" "appris_principal_3" "appris_principal_3" "" "" "not_main_3_prime" "main" 3136 0 1 "CAGE_supported_TSS|basic|MANE_Select|appris_principal_3|CCDS" "CAGE_supported_TSS|basic|MANE_Select|appris_principal_3|CCDS" 6 6 "main" "not_main_3_prime" 0 -3136 0 62.5 62.5
"159" "chr21" 39181878 39183251 "-" 39183251 39181878 "clu_1542" "clu_1592" "chr21:39181878:39183251:-" 343 4418 4761 0.003559964400356 -0.563343552771867 4780 359 "-" "clu_1542" "clu_1592" 39181878 39183251 0 0 0 0 "annotated" "PSMG1" "ENSG00000154723.12" "ENST00000331573.7+ENST00000380900.2" 1 1 "basic|appris_principal_1|CCDS" 1 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 1 1 "main" "main" 0 0 95.5431754874652 92.4267782426778 -3.11639724478735
"160" "chr21" 39178647 39180284 "-" 39180284 39178647 "clu_1530" "clu_1579" "chr21:39178647:39180284:-" 28 339 367 0.617813821861781 -0.093616619557159 4886 370 "-" "clu_1530" "clu_1579" 39178647 39180284 0 0 0 0 "annotated" "PSMG1" "ENSG00000159079.19" "ENST00000331573.7+ENST00000380900.2" 1 1 "basic|appris_principal_1|CCDS" 4 3 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 4 3 "main" "main" 0 0 7.56756756756757 6.938190749079 -0.629376818488567
"161" "chr21" 39179966 39183251 "-" 39183251 39179966 "clu_1542" "clu_1582" "chr21:39179966:39183251:-" 0 12 12 0.340266597334027 Inf 4780 359 "-" "clu_1542" "clu_1582" 39179986 39183251 -20 0 0 20 "cryptic_threeprime" "PSMG1" "ENSG00000154723.12" "." 0 1 "basic|appris_principal_1|CCDS" 3 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "not_main_3_prime" "main" -20 0 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 3 1 "main" "not_main_3_prime" 0 20 0 0.251046025104602 0.251046025104602
"162" "chr21" 37240639 37267237 "-" 37267237 37240639 "clu_1435" "clu_1471" "chr21:37240639:37267237:-" 14 133 147 0.760322396776032 -0.106863145542361 281 28 "-" "clu_1435" "clu_1471" 37240639 37267237 0 0 0 0 "annotated" "VPS26C" "ENSG00000185917.13" "ENST00000309117.11+ENST00000476950.5" 0.5 1 "basic|MANE_Select|appris_principal_1|CCDS" 1 1 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" 1 1 "main" "main" 0 0 50 47.3309608540925 -2.66903914590748
"163" "chr21" 37232451 37267237 "-" 37267237 37232451 "clu_1435" "clu_1467" "chr21:37232451:37267237:-" 0 5 5 0.555774442255577 Inf 281 28 "-" "clu_1435" "clu_1467" 37232451 37267237 0 0 0 0 "annotated" "VPS26C" "ENSG00000159079.19" "ENST00000309117.11+ENST00000398998.1+ENST00000399001.5+ENST00000476950.5" 1 1 "basic|MANE_Select|appris_principal_1|CCDS" 4 1 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" 4 1 "main" "main" 0 0 0 1.77935943060498 1.77935943060498
"164" "chr21" 37228373 37232376 "-" 37232376 37228373 "clu_1423" "clu_1462" "chr21:37228373:37232376:-" 14 118 132 0.0955390446095539 -Inf 137 14 "-" "clu_1423" "clu_1462" 37228373 37232376 0 0 0 0 "annotated" "VPS26C" "ENSG00000157538.14" "ENST00000309117.11+ENST00000398998.1+ENST00000399001.5+ENST00000476950.5" 1 1 "basic|MANE_Select|appris_principal_1|CCDS" 5 5 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" 5 5 "main" "main" 0 0 100 86.1313868613139 -13.8686131386861
"165" "chr21" 39180406 39183251 "-" 39183251 39180406 "clu_1542" "clu_1585" "chr21:39180406:39183251:-" 0 6 6 0.54190458095419 Inf 4780 359 "-" "clu_1542" "clu_1585" 39180436 39183251 -30 0 0 30 "cryptic_threeprime" "PSMG1" "ENSG00000154723.12" "." 0 1 "basic|appris_principal_1|CCDS" 2 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "not_main_3_prime" "main" -30 0 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 2 1 "main" "not_main_3_prime" 0 30 0 0.125523012552301 0.125523012552301
"166" "chr21" 39179971 39180284 "-" 39180284 39179971 "clu_1530" "clu_1583" "chr21:39179971:39180284:-" 7 98 105 0.857561424385756 0.0595920972022456 4886 370 "-" "clu_1530" "clu_1583" 39179986 39180284 -15 0 0 15 "cryptic_threeprime" "PSMG1" "ENSG00000159079.19" "." 0 1 "basic|appris_principal_1|CCDS" 3 3 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "not_main_3_prime" "main" -15 0 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 3 3 "main" "not_main_3_prime" 0 15 1.89189189189189 2.00573065902579 0.113838767133896
"167" "chr21" 39178627 39179923 "-" 39179923 39178627 "clu_1526" "clu_1578" "chr21:39178627:39179923:-" 1 6 7 0.62650373496265 -0.791088940830326 4572 346 "-" "clu_1526" "clu_1578" 39178647 39179923 -20 0 0 20 "cryptic_threeprime" "PSMG1" "ENSG00000157617.17" "." 0 1 "basic|appris_principal_1|CCDS" 4 4 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "not_main_3_prime" "main" -20 0 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 4 4 "main" "not_main_3_prime" 0 20 0.289017341040462 0.131233595800525 -0.157783745239937
"168" "chr21" 38400645 38402556 "-" 38402556 38400645 "clu_1473" "clu_1520" "chr21:38400645:38402556:-" 6 26 32 NA 0.167054084663166 37 9 "-" "clu_1473" "clu_1520" 38400645 38402556 0 0 0 0 "annotated" "ERG" "ENSG00000159267.14" "ENST00000288319.12+ENST00000398907.5+ENST00000398910.5+ENST00000398919.6+ENST00000417133.6+ENST00000429727.6+ENST00000453032.6" 0.64 1 "CAGE_supported_TSS|basic|MANE_Select|appris_principal_3|CCDS" 5 5 "CAGE_supported_TSS|basic|MANE_Select|appris_principal_3|CCDS" "CAGE_supported_TSS|basic|MANE_Select|appris_principal_3|CCDS" "appris_principal_3" "appris_principal_3" "" "" "main" "main" 0 0 1 "CAGE_supported_TSS|basic|MANE_Select|appris_principal_3|CCDS" "CAGE_supported_TSS|basic|MANE_Select|appris_principal_3|CCDS" 5 5 "main" "main" 0 0 66.6666666666667 70.2702702702703 3.60360360360362
"169" "chr21" 39179966 39180284 "-" 39180284 39179966 "clu_1530" "clu_1582" "chr21:39179966:39180284:-" 6 65 71 0.610433895661043 -0.2009549861013 4886 370 "-" "clu_1530" "clu_1582" 39179986 39180284 -20 0 0 20 "cryptic_threeprime" "PSMG1" "ENSG00000185917.13" "." 0 1 "basic|appris_principal_1|CCDS" 3 3 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "not_main_3_prime" "main" -20 0 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 3 3 "main" "not_main_3_prime" 0 20 1.62162162162162 1.33033155955792 -0.291290062063701
"170" "chr21" 39177571 39180284 "-" 39180284 39177571 "clu_1530" "clu_1568" "chr21:39177571:39180284:-" 0 13 13 0.132518674813252 Inf 4886 370 "-" "clu_1530" "clu_1568" 39177571 39180284 0 0 0 0 "novel annotated pair" "PSMG1" "ENSG00000160193.11" "ENST00000331573.7+ENST00000380900.2" 1 1 "basic|appris_principal_1|CCDS" 5 3 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 5 3 "main" "main" 0 0 0 0.266066311911584 0.266066311911584
"171" "chr21" 39181901 39183251 "-" 39183251 39181901 "clu_1542" "clu_1593" "chr21:39181901:39183251:-" 10 181 191 0.207657923420766 0.317389692934283 4780 359 "-" "clu_1542" "clu_1593" 39181878 39183251 23 0 0 -23 "cryptic_threeprime" "PSMG1" "ENSG00000166265.12" "." 0 1 "basic|appris_principal_1|CCDS" 1 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "not_main_3_prime" "main" 23 0 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 1 1 "main" "not_main_3_prime" 0 -23 2.78551532033426 3.78661087866109 1.00109555832683
"172" "chr21" 38474121 38498362 "-" 38498362 38474121 "clu_1485" "clu_1531" "chr21:38474121:38498362:-" 3 6 9 NA -0.936093359170335 57 13 "-" "clu_1485" "clu_1531" 38445621 38498362 28500 0 0 -28500 "cryptic_threeprime" "ERG" "ENSG00000205581.11" "." 0 1 "CAGE_supported_TSS|basic|MANE_Select|appris_principal_3|CCDS" 1 1 "CAGE_supported_TSS|basic|MANE_Select|appris_principal_3|CCDS" "CAGE_supported_TSS|basic|MANE_Select|appris_principal_3|CCDS" "appris_principal_3" "appris_principal_3" "" "" "not_main_3_prime" "main" 28500 0 1 "CAGE_supported_TSS|basic|MANE_Select|appris_principal_3|CCDS" "CAGE_supported_TSS|basic|MANE_Select|appris_principal_3|CCDS" 1 1 "main" "not_main_3_prime" 0 -28500 23.0769230769231 10.5263157894737 -12.5506072874494
"173" "chr21" 39180436 39181771 "-" 39181771 39180436 "clu_1536" "clu_1587" "chr21:39180436:39181771:-" 359 4673 5032 0.948610513894861 0.0813275044241471 4685 360 "-" "clu_1536" "clu_1587" 39180436 39181771 0 0 0 0 "annotated" "PSMG1" "ENSG00000156261.13" "ENST00000331573.7+ENST00000380900.2" 1 1 "basic|appris_principal_1|CCDS" 2 2 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 2 2 "main" "main" 0 0 99.7222222222222 99.74386339381 0.0216411715878024
