"E.B.M_five.obs.logOR.ratio" "E.B.M_obs.wt" "E.B.M_obs.mut" "E.B.M_total.reads.per.junction" "E.B.M_five.wt.cluster.cov" "E.B.M_five.mut.cluster.cov" "intron_junction" "Tcells_five.obs.logOR.ratio" "Tcells_obs.wt" "Tcells_obs.mut" "Tcells_total.reads.per.junction" "Tcells_five.wt.cluster.cov" "Tcells_five.mut.cluster.cov" "PreB_five.obs.logOR.ratio" "PreB_obs.wt" "PreB_obs.mut" "PreB_total.reads.per.junction" "PreB_five.wt.cluster.cov" "PreB_five.mut.cluster.cov" "DC_five.obs.logOR.ratio" "DC_obs.wt" "DC_obs.mut" "DC_total.reads.per.junction" "DC_five.wt.cluster.cov" "DC_five.mut.cluster.cov" "HSPC_five.obs.logOR.ratio" "HSPC_obs.wt" "HSPC_obs.mut" "HSPC_total.reads.per.junction" "HSPC_five.wt.cluster.cov" "HSPC_five.mut.cluster.cov" "IMP_five.obs.logOR.ratio" "IMP_obs.wt" "IMP_obs.mut" "IMP_total.reads.per.junction" "IMP_five.wt.cluster.cov" "IMP_five.mut.cluster.cov" "Bcells_five.obs.logOR.ratio" "Bcells_obs.wt" "Bcells_obs.mut" "Bcells_total.reads.per.junction" "Bcells_five.wt.cluster.cov" "Bcells_five.mut.cluster.cov" "NP_five.obs.logOR.ratio" "NP_obs.wt" "NP_obs.mut" "NP_total.reads.per.junction" "NP_five.wt.cluster.cov" "NP_five.mut.cluster.cov" "Mat_Mono_five.obs.logOR.ratio" "Mat_Mono_obs.wt" "Mat_Mono_obs.mut" "Mat_Mono_total.reads.per.junction" "Mat_Mono_five.wt.cluster.cov" "Mat_Mono_five.mut.cluster.cov" "MonoDC_five.obs.logOR.ratio" "MonoDC_obs.wt" "MonoDC_obs.mut" "MonoDC_total.reads.per.junction" "MonoDC_five.wt.cluster.cov" "MonoDC_five.mut.cluster.cov" "MkP_five.obs.logOR.ratio" "MkP_obs.wt" "MkP_obs.mut" "MkP_total.reads.per.junction" "MkP_five.wt.cluster.cov" "MkP_five.mut.cluster.cov" "MEP_five.obs.logOR.ratio" "MEP_obs.wt" "MEP_obs.mut" "MEP_total.reads.per.junction" "MEP_five.wt.cluster.cov" "MEP_five.mut.cluster.cov" "EP_five.obs.logOR.ratio" "EP_obs.wt" "EP_obs.mut" "EP_total.reads.per.junction" "EP_five.wt.cluster.cov" "EP_five.mut.cluster.cov" "None_five.obs.logOR.ratio" "None_obs.wt" "None_obs.mut" "None_total.reads.per.junction" "None_five.wt.cluster.cov" "None_five.mut.cluster.cov" "chr.x" "start.x" "end.x" "strand.x" "five_prime.x" "three_prime.x" "five_prime_ID" "three_prime_ID" "obs.wt" "obs.mut" "total.reads.per.junction" "None_pvalue" "EP_pvalue" "MEP_pvalue" "MkP_pvalue" "MonoDC_pvalue" "Mat_Mono_pvalue" "NP_pvalue" "Bcells_pvalue" "IMP_pvalue" "HSPC_pvalue" "DC_pvalue" "PreB_pvalue" "Tcells_pvalue" "E.B.M_pvalue" "chr.y" "start.y" "end.y" "strand_1" "five_prime.y" "three_prime.y" "clusterID_5p" "clusterID_3p" "start_match" "end_match" "start_diff" "end_diff" "fivep_diff" "threep_diff" "strand.y" "verdict" "gene" "ensemblID" "transcripts" "constitutive.score" "numTags" "tags" "relStart" "relEnd" "relStartTag" "relEndTag" "relStartTagClass" "relEndTagClass" "relStartTagAlt" "relEndTagAlt" "startClass" "endClass" "startDistance" "endDistance" "numTags_skipping" "tags_skipping" "curTag_skipping" "relStartExon_skipping" "relEndExon_skipping" "fivep_class" "threep_class" "fivep_distance" "threep_distance" "None_wt.psi" "None_mut.psi" "None_dPSI" "EP_wt.psi" "EP_mut.psi" "EP_dPSI" "MEP_wt.psi" "MEP_mut.psi" "MEP_dPSI" "MkP_wt.psi" "MkP_mut.psi" "MkP_dPSI" "MonoDC_wt.psi" "MonoDC_mut.psi" "MonoDC_dPSI" "Mat_Mono_wt.psi" "Mat_Mono_mut.psi" "Mat_Mono_dPSI" "NP_wt.psi" "NP_mut.psi" "NP_dPSI" "Bcells_wt.psi" "Bcells_mut.psi" "Bcells_dPSI" "IMP_wt.psi" "IMP_mut.psi" "IMP_dPSI" "HSPC_wt.psi" "HSPC_mut.psi" "HSPC_dPSI" "DC_wt.psi" "DC_mut.psi" "DC_dPSI" "PreB_wt.psi" "PreB_mut.psi" "PreB_dPSI" "Tcells_wt.psi" "Tcells_mut.psi" "Tcells_dPSI" "merge.output_Verdict" "Final_Verdict"
"268" NA 0 0 0 1 0 "chr21:42863596:42876701:-" NA 0 0 0 0 1 NA 0 0 0 0 0 NA 0 0 0 0 2 NA 0 0 0 0 2 -Inf 1 0 1 3 9 NA 0 0 0 0 0 NA 0 0 0 0 4 Inf 0 0 0 2 7 NA 0 0 0 2 5 NA 0 0 0 3 20 Inf 0 0 0 13 67 Inf 1 5 6 28 479 NA 0 1 1 0 116 "chr21" 42863596 42876701 "-" 42876701 42863596 "clu_1956" "clu_1986" 1 8 9 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "chr21" 42863596 42876701 "-" 42876701 42863596 "clu_1956" "clu_1986" 42863596 42876701 0 0 0 0 "-" "novel annotated pair" "WDR4" "ENSG00000159216.18" "ENST00000330317.6+ENST00000398208.2" 1 2 "basic|appris_principal_1|CCDS, alternative_3_UTR|basic|appris_principal_1|CCDS" 14 13 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 3 2 "main" "main" 0 0 NA 0.862068965517241 NA 3.57142857142857 1.04384133611691 -2.52758723531166 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 NA NA NA NA 33.3333333333333 0 -33.3333333333333 NA 0 NA NA 0 NA NA NA NA NA 0 NA NA "Canonical"
"269" NA 1 0 1 1 0 "chr21:42863596:42873602:-" NA 0 1 1 0 1 NA 0 0 0 0 0 NA 0 2 2 0 2 NA 0 1 1 0 2 -1.09861228866811 2 9 11 3 9 NA 0 0 0 0 0 NA 0 4 4 0 4 -Inf 2 7 9 2 7 Inf 2 5 7 2 5 -Inf 3 20 23 3 20 0.0194180858571015 12 65 77 13 67 0.736423164041767 26 469 495 28 479 NA 0 115 115 0 116 "chr21" 42863596 42873602 "-" 42873602 42863596 "clu_1955" "clu_1986" 10 105 115 NA 0.260287397126029 0.981670183298167 NA NA 0.000549994500054996 NA NA NA NA NA NA NA NA "chr21" 42863596 42873602 "-" 42873602 42863596 "clu_1955" "clu_1986" 42863596 42873550 0 52 -52 0 "-" "cryptic_fiveprime" "WDR4" "ENSG00000180530.11" "." 0 2 "basic|appris_principal_1|CCDS, alternative_3_UTR|basic|appris_principal_1|CCDS" 14 14 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "not_main_5_prime" 0 52 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 3 3 "not_main_5_prime" "main" -52 0 NA 99.1379310344828 NA 92.8571428571429 97.9123173277662 5.05517447062331 92.3076923076923 97.0149253731343 4.70723306544203 100 100 0 100 100 0 100 100 0 NA 100 NA NA NA NA 66.6666666666667 100 33.3333333333333 NA 50 NA NA 100 NA NA NA NA NA 100 NA NA "Cryptic_fiveprime"
"270" NA 0 0 0 0 0 "chr21:43774330:43774657:-" NA 0 0 0 0 0 NA 0 0 0 0 0 NA 1 1 2 1 1 NA 0 0 0 0 0 -Inf 0 1 1 0 1 NA 0 0 0 0 0 -Inf 0 1 1 0 1 -0.374089985540411 5 2 7 5 2 -Inf 1 2 3 1 2 NA 0 6 6 0 7 -Inf 0 12 12 1 14 0.611615269334941 4 20 24 5 20 -Inf 0 5 5 0 5 "chr21" 43774330 43774657 "-" 43774657 43774330 "clu_2108" "clu_2137" 603 3928 4531 NA 0.629253707462925 NA NA NA NA NA NA NA NA NA NA NA NA "chr21" 43774330 43774657 "-" 43774657 43774330 "clu_2108" "clu_2137" 43774330 43774657 0 0 0 0 "-" "annotated" "CSTB" "ENSG00000156239.12" "ENST00000291568.6" 1 1 "basic|appris_principal_1|CCDS" 2 2 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 2 2 "main" "main" 0 0 NA 100 NA 80 100 20 0 85.7142857142857 85.7142857142857 NA 85.7142857142857 NA 100 100 0 100 100 0 NA 100 NA NA NA NA NA 100 NA NA NA NA 100 100 0 NA NA NA NA NA NA NA "Canonical"
"271" NA 0 0 0 1 1 "chr21:43774330:43774687:-" NA 0 0 0 1 1 NA 0 0 0 2 1 NA 0 0 0 1 10 NA 0 1 1 4 13 NA 1 1 2 16 61 NA 0 0 0 0 0 Inf 0 0 0 12 23 -Inf 1 4 5 23 62 NA 1 0 1 9 35 NA 1 1 2 20 183 Inf 0 7 7 59 476 NA 1 9 10 128 1562 Inf 0 0 0 3 266 "chr21" 43774330 43774687 "-" 43774687 43774330 "clu_2109" "clu_2137" 1 5 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "chr21" 43774330 43774687 "-" 43774687 43774330 "clu_2109" "clu_2137" 43774330 43774657 0 30 -30 0 "-" "cryptic_fiveprime" "CSTB" "ENSG00000160201.11" "." NA 1 "basic|appris_principal_1|CCDS" 2 2 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "not_main_5_prime" 0 30 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 2 2 "not_main_5_prime" "main" -30 0 0 0 0 0.78125 0.57618437900128 -0.20506562099872 0 1.47058823529412 1.47058823529412 5 0.546448087431694 -4.45355191256831 11.1111111111111 0 -11.1111111111111 4.34782608695652 6.45161290322581 2.10378681626928 0 0 0 NA NA NA 6.25 1.63934426229508 -4.61065573770492 0 7.69230769230769 7.69230769230769 0 0 0 0 0 0 0 0 0 NA "Cryptic_fiveprime"
"272" NA 0 0 0 2 3 "chr21:43774330:43776203:-" NA 0 0 0 3 4 NA 0 0 0 0 2 NA 0 0 0 7 21 NA 0 0 0 8 26 Inf 0 1 1 17 112 NA 0 0 0 2 2 NA 0 0 0 26 67 1.07121331448 1 6 7 253 524 Inf 0 2 2 24 93 NA 0 0 0 23 137 Inf 0 3 3 75 653 -0.611615269334941 1 7 8 157 2020 Inf 0 1 1 9 289 "chr21" 43774330 43776203 "-" 43776203 43774330 "clu_2112" "clu_2137" 2 20 22 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "chr21" 43774330 43776203 "-" 43776203 43774330 "clu_2112" "clu_2137" 43774330 43776203 0 0 0 0 "-" "novel annotated pair" "CSTB" "ENSG00000275464.4" "ENST00000291568.6" 0.5 1 "basic|appris_principal_1|CCDS" 2 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 2 1 "main" "main" 0 0 0 0.346020761245675 0.346020761245675 0.636942675159236 0.346534653465347 -0.290408021693889 0 0.459418070444104 0.459418070444104 0 0 0 0 2.1505376344086 2.1505376344086 0.395256916996047 1.14503816793893 0.749781250942884 0 0 0 0 0 0 0 0.892857142857143 0.892857142857143 0 0 0 0 0 0 NA 0 NA 0 0 0 NA "Canonical"
"273" NA 1 1 2 1 1 "chr21:43095743:43101365:-" Inf 1 0 1 1 1 -Inf 0 1 1 2 1 Inf 1 9 10 1 10 -0.606135803570315 3 11 14 4 13 -0.745472999561685 11 51 62 16 62 NA 0 0 0 0 0 -0.45953232937844 9 19 28 12 23 1.76417151270923 22 49 71 23 62 -1.00900012997842 7 32 39 10 37 -0.381592671901682 13 136 149 20 186 -0.353859362538569 44 380 424 60 477 0.266520936883107 103 1193 1296 128 1571 -0.456237433481588 2 202 204 3 266 "chr21" 43095743 43101365 "-" 43101365 43095743 "clu_2039" "clu_2070" 64 626 690 0.363566364336357 0.29859701402986 0.281767182328177 0.38259617403826 NA 0 0.410735892641074 NA 0.255187448125519 0.407865921340787 0.012849871501285 NA NA NA "chr21" 43095743 43101365 "-" 43101365 43095743 "clu_2039" "clu_2070" 43095743 43101365 0 0 0 0 "-" "annotated" "U2AF1" "ENSG00000159082.17" "ENST00000380276.6+ENST00000398137.5" 1 1 "basic|appris_principal_3|CCDS" 3 3 "basic|appris_principal_3|CCDS" "basic|appris_principal_3|CCDS" "appris_principal_3" "appris_principal_3" "" "" "main" "not_main_5_prime" 0 913 1 "basic|appris_principal_3|CCDS" "basic|appris_principal_3|CCDS" 3 3 "not_main_5_prime" "main" -913 0 66.6666666666667 75.9398496240601 9.27318295739349 80.46875 75.9388924252069 -4.52985757479313 73.3333333333333 79.664570230608 6.33123689727464 65 73.1182795698925 8.11827956989248 70 86.4864864864865 16.4864864864865 95.6521739130435 79.0322580645161 -16.6199158485274 75 82.6086956521739 7.60869565217391 NA NA NA 68.75 82.258064516129 13.508064516129 75 84.6153846153846 9.61538461538461 100 90 -10 0 100 100 100 0 -100 NA NA
"274" NA 0 0 0 0 0 "chr21:43095743:43100452:-" -Inf 0 0 0 1 0 Inf 0 0 0 0 1 -Inf 0 0 0 1 9 0.606135803570315 0 0 0 2 5 0.745472999561685 0 0 0 7 31 NA 0 0 0 0 0 0.45953232937844 0 0 0 3 12 -1.76417151270923 0 0 0 0 19 1.00900012997842 0 0 0 3 20 0.381592671901683 1 0 1 8 40 0.353859362538569 1 4 5 28 232 -0.266520936883107 2 26 28 88 1168 0.456237433481588 0 3 3 1 191 "chr21" 43095743 43100452 "-" 43100452 43095743 "clu_2038" "clu_2070" 217 2084 2301 0.363556364436356 0.29859701402986 0.281767182328177 0.38259617403826 NA 0 0.410965890341097 NA 0.25519744802552 0.407275927240728 0.012849871501285 NA NA NA "chr21" 43095743 43100452 "-" 43100452 43095743 "clu_2038" "clu_2070" 43095743 43100452 0 0 0 0 "-" "annotated" "U2AF1" "ENSG00000157554.19" "ENST00000291552.8+ENST00000398137.5+ENST00000459639.5" 1 1 "basic|appris_principal_3|CCDS" 3 3 "basic|appris_principal_3|CCDS" "basic|appris_principal_3|CCDS" "appris_principal_3" "appris_principal_3" "" "" "main" "main" 0 0 1 "basic|appris_principal_3|CCDS" "basic|appris_principal_3|CCDS" 3 3 "main" "main" 0 0 0 1.57068062827225 1.57068062827225 2.27272727272727 2.22602739726027 -0.0466998754669992 3.57142857142857 1.72413793103448 -1.84729064039409 12.5 0 -12.5 0 0 0 NA 0 NA 0 0 0 NA NA NA 0 0 0 0 0 0 0 0 0 NA 0 NA 0 NA NA NA "Canonical"
"275" NA 0 0 0 1 1 "chr21:43094788:43095437:-" NA 0 0 0 1 0 NA 0 0 0 0 1 NA 0 0 0 1 9 -Inf 0 1 1 3 11 1.38629436111989 0 2 2 10 52 NA 0 0 0 0 0 NA 0 1 1 9 19 -0.416893803931787 1 2 3 22 49 Inf 0 2 2 7 32 2.25956770791035 0 7 7 13 135 -Inf 2 8 10 44 379 0.306532159353876 4 24 28 101 1187 NA 0 4 4 2 201 "chr21" 43094788 43095437 "-" 43095437 43094788 "clu_2031" "clu_2062" 274 2671 2945 NA 0.750692493075069 NA NA NA NA NA NA NA NA NA NA NA NA "chr21" 43094788 43095437 "-" 43095437 43094788 "clu_2031" "clu_2062" 43094788 43095437 0 0 0 0 "-" "annotated" "U2AF1" "ENSG00000156261.13" "ENST00000291552.8+ENST00000380276.6+ENST00000398137.5+ENST00000459639.5" 1 1 "basic|appris_principal_3|CCDS" 5 5 "basic|appris_principal_3|CCDS" "basic|appris_principal_3|CCDS" "appris_principal_3" "appris_principal_3" "" "" "main" "main" 0 0 1 "basic|appris_principal_3|CCDS" "basic|appris_principal_3|CCDS" 5 5 "main" "main" 0 0 0 1.99004975124378 1.99004975124378 3.96039603960396 2.02190395956192 -1.93849208004204 4.54545454545455 2.11081794195251 -2.43463660350204 0 5.18518518518519 5.18518518518519 0 6.25 6.25 4.54545454545455 4.08163265306122 -0.463821892393321 0 5.26315789473684 5.26315789473684 NA NA NA 0 3.84615384615385 3.84615384615385 0 9.09090909090909 9.09090909090909 0 0 0 NA 0 NA 0 NA NA NA "Canonical"
"276" NA 0 0 0 1 1 "chr21:43094788:43095693:-" NA 0 0 0 1 1 NA 0 0 0 2 1 NA 1 1 2 2 10 Inf 0 0 0 4 13 -1.38629436111989 0 1 1 15 63 NA 0 0 0 0 0 NA 0 1 1 12 23 0.416893803931787 5 2 7 23 63 -Inf 1 2 3 9 37 -2.25956770791035 0 8 8 21 187 Inf 1 14 15 60 480 -0.306532159353876 6 22 28 129 1574 NA 0 5 5 3 267 "chr21" 43094788 43095693 "-" 43095693 43094788 "clu_2034" "clu_2062" 5 23 28 NA 0.750692493075069 NA NA NA NA NA NA NA NA NA NA NA NA "chr21" 43094788 43095693 "-" 43095693 43094788 "clu_2034" "clu_2062" 43094788 43095693 0 0 0 0 "-" "novel annotated pair" "U2AF1" "ENSG00000156239.12" "ENST00000291552.8+ENST00000380276.6+ENST00000398137.5+ENST00000459639.5" 1 1 "basic|appris_principal_3|CCDS" 5 4 "basic|appris_principal_3|CCDS" "basic|appris_principal_3|CCDS" "appris_principal_3" "appris_principal_3" "" "" "main" "main" 0 0 1 "basic|appris_principal_3|CCDS" "basic|appris_principal_3|CCDS" 5 4 "main" "main" 0 0 0 1.87265917602996 1.87265917602996 4.65116279069767 1.39771283354511 -3.25344995715257 1.66666666666667 2.91666666666667 1.25 0 4.27807486631016 4.27807486631016 11.1111111111111 5.40540540540541 -5.70570570570571 21.7391304347826 3.17460317460317 -18.5645272601794 0 4.34782608695652 4.34782608695652 NA NA NA 0 1.58730158730159 1.58730158730159 0 0 0 50 10 -40 0 0 0 0 0 0 NA "Canonical"
"277" NA 0 0 0 1 0 "chr21:25585754:25588834:-" NA 0 0 0 0 1 NA 0 0 0 0 0 NA 0 0 0 0 2 NA 0 0 0 0 2 NA 0 0 0 3 9 NA 0 0 0 0 0 NA 0 0 0 0 4 NA 0 0 0 2 7 NA 0 0 0 2 5 Inf 0 0 0 3 20 0.747214401830221 0 1 1 13 67 0.021239736500911 1 3 4 28 479 -Inf 0 0 0 0 116 "chr21" 25585754 25588834 "-" 25588834 25585754 "clu_203" "clu_208" 138 1695 1833 NA 0.979870201297987 NA NA NA NA NA NA NA NA NA NA NA NA "chr21" 25585754 25588834 "-" 25588834 25585754 "clu_203" "clu_208" 25585754 25588834 0 0 0 0 "-" "annotated" "MRPL39" "ENSG00000205758.12" "ENST00000307301.11+ENST00000352957.8" 1 1 "basic|appris_principal_1|CCDS" 9 9 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 9 9 "main" "main" 0 0 NA 0 NA 3.57142857142857 0.626304801670146 -2.94512376975843 0 1.49253731343284 1.49253731343284 0 0 0 0 0 0 0 0 0 NA 0 NA NA NA NA 0 0 0 NA 0 NA NA 0 NA NA NA NA NA 0 NA NA "Canonical"
"278" NA 0 0 0 1 0 "chr21:25585754:25588830:-" NA 0 0 0 0 1 NA 0 0 0 0 0 NA 0 0 0 0 2 NA 0 0 0 0 2 NA 0 1 1 3 8 NA 0 0 0 0 0 NA 0 1 1 0 5 NA 0 0 0 2 7 NA 0 1 1 2 6 -Inf 0 3 3 3 19 -0.747214401830221 1 3 4 11 70 -0.021239736500911 2 24 26 32 508 Inf 0 3 3 0 123 "chr21" 25585754 25588830 "-" 25588830 25585754 "clu_202" "clu_208" 4 33 37 NA 0.979870201297987 NA NA NA NA NA NA NA NA NA NA NA NA "chr21" 25585754 25588830 "-" 25588830 25585754 "clu_202" "clu_208" 25585754 25588834 0 -4 4 0 "-" "cryptic_fiveprime" "MRPL39" "." "." 0 1 "basic|appris_principal_1|CCDS" 9 9 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "not_main_5_prime" 0 -4 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 9 9 "not_main_5_prime" "main" 4 0 NA 2.4390243902439 NA 6.25 4.7244094488189 -1.5255905511811 9.09090909090909 4.28571428571429 -4.80519480519481 0 15.7894736842105 15.7894736842105 0 16.6666666666667 16.6666666666667 0 0 0 NA 20 NA NA NA NA 0 12.5 12.5 NA 0 NA NA 0 NA NA NA NA NA 0 NA NA NA
"279" NA 0 0 0 0 0 "chr21:43959747:43967945:+" NA 0 0 0 0 0 NA 0 0 0 0 0 NA 0 0 0 0 0 NA 0 0 0 0 0 NA 0 0 0 0 0 NA 0 0 0 0 0 NA 0 0 0 0 0 NA 0 0 0 0 1 NA 0 0 0 0 0 NA 0 0 0 0 0 NA 0 2 2 0 2 Inf 0 2 2 1 7 NA 0 1 1 0 2 "chr21" 43959747 43967945 "+" 43959747 43967945 "clu_2172" "clu_2190" 0 5 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "chr21" 43959747 43967945 "+" 43959747 43967945 "clu_2172" "clu_2190" 43959859 43967945 -112 0 -112 0 "+" "cryptic_fiveprime" "AGPAT3" "ENSG00000159256.13" "." NA 3 "basic|appris_principal_1|CCDS, basic|MANE_Select|appris_principal_1|CCDS, alternative_5_UTR|basic|appris_principal_1|CCDS" 46 46 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "not_main_5_prime" "main" -112 0 2 "basic|appris_principal_1|CCDS, basic|MANE_Select|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 2 2 "not_main_5_prime" "main" -112 0 NA 50 NA 0 28.5714285714286 28.5714285714286 NA 100 NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"280" NA 0 1 1 0 1 "chr21:43959859:43967945:+" NA 0 0 0 0 0 NA 0 0 0 0 0 NA 0 6 6 0 6 NA 0 2 2 0 2 NA 2 11 13 2 11 NA 0 1 1 0 1 NA 1 4 5 1 5 NA 0 6 6 0 6 NA 1 9 10 1 9 NA 3 19 22 3 21 NA 5 145 150 7 147 -Inf 35 614 649 35 625 NA 5 136 141 5 137 "chr21" 43959859 43967945 "+" 43959859 43967945 "clu_2173" "clu_2190" 1 7 8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "chr21" 43959859 43967945 "+" 43959859 43967945 "clu_2173" "clu_2190" 43959859 43967945 0 0 0 0 "+" "annotated" "AGPAT3" "ENSG00000160299.17" "ENST00000291572.13+ENST00000327505.6+ENST00000398058.5+ENST00000398061.5+ENST00000398063.6+ENST00000546158.1" 1 3 "basic|appris_principal_1|CCDS, basic|MANE_Select|appris_principal_1|CCDS, alternative_5_UTR|basic|appris_principal_1|CCDS" 46 46 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 2 "basic|appris_principal_1|CCDS, basic|MANE_Select|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 2 2 "main" "main" 0 0 100 99.2700729927007 -0.729927007299267 100 98.24 -1.75999999999999 71.4285714285714 98.6394557823129 27.2108843537415 100 90.4761904761905 -9.52380952380952 100 100 0 NA 100 NA 100 80 -20 NA 100 NA 100 100 0 NA 100 NA NA 100 NA NA NA NA NA NA NA NA "Canonical"
"281" NA 0 0 0 0 0 "chr21:43800881:43802273:+" NA 0 0 0 0 0 NA 0 0 0 0 0 NA 0 0 0 0 0 NA 0 1 1 1 3 NA 0 4 4 0 6 NA 0 0 0 0 0 -Inf 0 0 0 0 0 NA 0 0 0 0 0 NA 0 0 0 0 0 -Inf 0 2 2 0 3 3.36729582998647 0 0 0 0 5 -Inf 2 3 5 2 15 -Inf 0 0 0 0 0 "chr21" 43800881 43802273 "+" 43800881 43802273 "clu_2146" "clu_2163" 52 954 1006 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "chr21" 43800881 43802273 "+" 43800881 43802273 "clu_2146" "clu_2163" 43800881 43802273 0 0 0 0 "+" "annotated" "RRP1" "ENSG00000160218.13" "ENST00000497547.1" 1 1 "basic|appris_principal_1|CCDS" 11 11 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 11 11 "main" "main" 0 0 NA NA NA 100 20 -80 NA 0 NA NA 66.6666666666667 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 66.6666666666667 NA 0 33.3333333333333 33.3333333333333 NA NA NA NA NA NA NA NA NA NA "Canonical"
"282" NA 0 0 0 0 0 "chr21:43800614:43802273:+" NA 0 0 0 0 0 NA 0 0 0 0 0 NA 0 0 0 0 0 NA 0 0 0 0 0 NA 0 0 0 0 0 NA 0 0 0 0 0 Inf 0 0 0 0 0 NA 1 0 1 1 0 NA 0 0 0 0 0 Inf 0 0 0 0 0 -3.36729582998647 1 2 3 1 5 Inf 0 3 3 3 8 Inf 0 1 1 0 3 "chr21" 43800614 43802273 "+" 43800614 43802273 "clu_2145" "clu_2163" 2 12 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "chr21" 43800614 43802273 "+" 43800614 43802273 "clu_2145" "clu_2163" 43800614 43802273 0 0 0 0 "+" "novel annotated pair" "RRP1" "ENSG00000197381.16" "ENST00000497547.1" 1 1 "basic|appris_principal_1|CCDS" 10 11 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 10 11 "main" "main" 0 0 NA 33.3333333333333 NA 0 37.5 37.5 100 40 -60 NA NA NA NA NA NA 100 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "Canonical"
"283" NA 0 0 0 0 0 "chr21:43800922:43802273:+" NA 0 0 0 0 0 NA 0 0 0 0 0 NA 0 0 0 0 0 NA 1 2 3 1 3 NA 0 2 2 0 6 NA 0 0 0 0 0 NA 0 0 0 0 0 NA 0 0 0 0 0 NA 0 0 0 0 0 NA 0 1 1 0 3 NA 0 5 5 0 5 Inf 0 12 12 2 15 NA 0 0 0 0 0 "chr21" 43800922 43802273 "+" 43800922 43802273 "clu_2147" "clu_2163" 0 5 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "chr21" 43800922 43802273 "+" 43800922 43802273 "clu_2147" "clu_2163" 43800881 43802273 41 0 41 0 "+" "cryptic_fiveprime" "RRP1" "ENSG00000160255.18" "." NA 1 "basic|appris_principal_1|CCDS" 11 11 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "not_main_5_prime" "main" 41 0 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 11 11 "not_main_5_prime" "main" 41 0 NA NA NA 0 80 80 NA 100 NA NA 33.3333333333333 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 33.3333333333333 NA 100 66.6666666666667 -33.3333333333333 NA NA NA NA NA NA NA NA NA NA NA
